user,method,sessionID,phrase,phraseID,enter_log,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
test,layout_notouch_dial,0,たんいをとる,40,たんいをとる,6,0m13.73s,26.219956300072834,6,7,0.0,1.0,[0.5745450854301453, -0.6011871099472046, 0.6344011425971985, -0.48706620931625366, 0.3802713453769684, 0.3276382386684418],[124.0, 88.0, 120.0, 348.0, 148.0, 256.0]
test,layout_notouch_dial,0,なまはげをみる,23,なまはげをみれる,8,0m21.81s,19.257221458046768,13,18,0.125,2.0,[0.6948628425598145, -0.24598433077335358, 0.6539188027381897, 0.8436329364776611, -0.7284733653068542, -0.08437611162662506, -0.49206286668777466, 0.5786234140396118],[160.0, 196.0, 212.0, 300.0, 204.0, 244.0, 76.0, 620.0]
test,layout_notouch_dial,0,あきたにいく,22,あきたにあいく,7,0m12.72s,28.301886792452827,20,25,0.14285714285714285,1.0,[0.35688284039497375, 0.49384865164756775, 0.4841146171092987, 0.6369065046310425, 0.4377403259277344, 0.7899984121322632, 0.801344096660614],[28.0, 136.0, 140.0, 260.0, 68.0, 192.0, 208.0]
test,layout_notouch_dial,0,あしたあそぼ,27,あしたあそぼ,6,0m9.89s,36.400404448938325,26,32,0.0,0.0,[0.3931429088115692, 0.5519071221351624, 0.5410316586494446, 0.37137308716773987, 0.35775598883628845, 0.4419746398925781],[48.0, 188.0, 144.0, 44.0, 112.0, 228.0]
test,layout_notouch_dial,0,あしたはかいぎ,1,あしたはかいぎ,7,0m10.26s,40.93567251461989,33,40,0.0,0.0,[0.16069720685482025, 0.5091546773910522, 0.6643947958946228, 0.6150254607200623, 0.3993804156780243, 0.672526478767395, 0.6095383763313293],[56.0, 180.0, 144.0, 204.0, 64.0, 120.0, 140.0]
test,layout_notouch_dial,0,きょうしつにいく,56,きょいうしつにいく,9,0m25.52s,18.808777429467085,41,55,0.1111111111111111,5.0,[0.35196614265441895, -0.5403537154197693, 0.44869372248649597, 0.751203715801239, 0.5700538158416748, 0.4480994641780853, 0.7359005212783813, 0.5703248381614685, 0.7746273875236511],[140.0, 320.0, 124.0, 668.0, 180.0, 428.0, 524.0, 124.0, 196.0]
test,layout_notouch_dial,0,れんしゅうする,7,れんしゅうする,7,0m13.33s,31.507876969242307,48,63,0.0,0.0,[-0.6292468309402466, -0.425274133682251, 0.6183931827545166, 0.2054780274629593, 0.628971517086029, 0.7929813265800476, 0.3787591755390167],[184.0, 96.0, 180.0, 268.0, 192.0, 252.0, 256.0]
