phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
どうでもいいよ,9,どうでもいいよ,た行とあ行うた行てま行もあ行いあ行いや行よ,7,0m19.54s,21.494370522006143,7,9,0.0,0.0,[0.5262194871902466, 1.0734246969223022, 0.20864452421665192, -1.0158559083938599, 1.0028648376464844, 1.068171501159668, -0.9562402963638306],[135.0, 183.0, 207.0, 168.0, 93.0, 117.0, 144.0]
おやすみ,3,おやすよみ,あ行おや行やさ行すや行よま行み,5,0m16.8s,14.92537313432836,5,5,0.2,1.0,[0.1565369963645935, -0.675689697265625, 1.1495810747146606, -0.7992067933082581, 0.031702663749456406],[30.0, 117.0, 237.0, 141.0, 255.0]
こんにちは,1,こんにちは,か行こわ行んな行にた行ちは行は,5,0m14.14s,21.216407355021218,5,5,0.0,0.0,[0.28290918469429016, -1.2806411981582642, 1.5108234882354736, 0.9992111325263977, 1.3549948930740356],[57.0, 75.0, 252.0, 207.0, 183.0]
ねむいです,5,ねむいです,な行ねま行ま行むあ行いた行てさ行す,5,0m23.36s,12.842465753424658,5,7,0.0,1.0,[0.46624642610549927, 0.10993129760026932, 1.4807257652282715, 0.037182606756687164, 0.9805397391319275],[231.0, 657.0, 156.0, 216.0, 258.0]
おなかすいた,11,おなかすいた,あ行おな行なか行かさ行た行さ行すあ行いた行た,6,0m17.23s,20.89378990133488,6,8,0.0,2.0,[-0.4493243992328644, 1.5524393320083618, 0.6592196822166443, 1.160715103149414, 1.1548041105270386, 1.4155845642089844],[15.0, 165.0, 66.0, 831.0, 108.0, 132.0]
