phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
おはよう,0,おはよあう,あ行おは行はや行よあ行あ行う,5,0m17.33s,13.848817080207732,5,6,0.2,2.0,[-0.09023761004209518, 0.5454938411712646, -0.47735026478767395, 0.13484807312488556, 0.8712430596351624],[21.0, 204.0, 129.0, 6.0, 231.0]
こんにちは,1,かかこんにちふふちはあ,か行かか行かか行こわ行んは行な行にた行ちは行ふた行ちは行はあ,11,0m41.43s,7.24112961622013,12,11,0.5454545454545454,7.0,[0.3040948510169983, 0.4128069281578064, 0.25392958521842957, -0.33933061361312866, 0.8254308700561523, 0.663904070854187, 0.8571076989173889, 0.6734315752983093, 0.7455270290374756, 0.7537439465522766, 0.06657064706087112],[45.0, 66.0, 84.0, 57.0, 444.0, 228.0, 183.0, 207.0, 588.0, 198.0, 3.0]
すごくいいね,10,すごくいいね,さ行すか行こか行くあ行いいな行ね,6,0m18.85s,19.098143236074268,7,6,0.0,0.0,[0.8177279233932495, 0.11997463554143906, 0.5283782482147217, 0.608422577381134, 0.6485943794250488, 0.38603121042251587],[282.0, 72.0, 237.0, 123.0, 120.0, 234.0]
こんばんわ,2,こんよばんんんわ,こわ行んや行よは行はわ行んわ行んわ行わ行わ,8,0m26.24s,11.432926829268293,9,9,0.375,4.0,[0.11331046372652054, -0.32506731152534485, -0.6703535318374634, 0.7905444502830505, -0.4316307604312897, -0.4696907699108124, -0.18189778923988342, -0.18787789344787598],[66.0, 42.0, 141.0, 249.0, 81.0, 57.0, 42.0, 132.0]
おなかすいた,11,おなかすいた,あ行おな行なか行かさ行すか行いた行た,6,0m16.36s,22.00488997555012,7,6,0.0,1.0,[-0.08376665413379669, 0.9591662287712097, 0.5672593116760254, 0.8445703387260437, 0.5016604065895081, 0.8291417360305786],[33.0, 159.0, 72.0, 261.0, 222.0, 132.0]
