phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
ひさしぶり,7,たもひしさししまなぶり,た行たま行もは行ひた行さ行しあ行か行さ行さた行さ行さ行しさ行しま行まさ行な行なは行ふら行り,11,0m50.87s,5.897385492431689,11,19,0.5454545454545454,12.0,[0.9738355278968811, 0.9268470406532288, 0.9958885908126831, 0.9220676422119141, 0.9193882346153259, 1.202309489250183, 0.8363540768623352, 0.8631636500358582, 1.031062364578247, 1.0292214155197144, 0.039151113480329514],[168.0, 264.0, 351.0, 276.0, 327.0, 606.0, 573.0, 198.0, 318.0, 207.0, 231.0]
やっぱいいや,8,まらやっぱりいいや,ま行まあ行ら行らや行やた行た行つは行はら行りあ行あ行いあ行いや行や,9,0m58.60s,6.143344709897611,9,15,0.3333333333333333,5.0,[-0.9590332508087158, 1.099270224571228, 1.1424236297607422, 1.0668768882751465, 0.5806527137756348, -0.2959781885147095, 1.0248725414276123, 1.0343667268753052, -0.7121255993843079],[138.0, 273.0, 240.0, 639.0, 252.0, 222.0, 306.0, 129.0, 144.0]
こんばんわ,2,これんばらんゎんわ,か行こら行れわ行んは行はら行ら行らわ行んわ行わわ行んわ行わ,9,0m31.48s,9.529860228716645,9,15,0.4444444444444444,5.0,[-0.004882096778601408, -1.2589552402496338, 0.6344038844108582, 1.1379796266555786, -0.6380000114440918, -0.5983579158782959, 0.07164262235164642, -0.9524468183517456, -0.014335568062961102],[96.0, 120.0, 381.0, 192.0, 189.0, 69.0, 207.0, 84.0, 60.0]
げんきです,4,げんぎできさでできでさす,か行けわ行んか行きた行てか行きな行さ行さた行てた行てか行きさ行た行てか行さ行ささ行さ行す,12,0m50.68s,5.919494869771113,12,22,0.5833333333333334,11.0,[-0.24383942782878876, -0.7263966202735901, 1.1536438465118408, -0.03996685892343521, 0.6188034415245056, 0.9222671985626221, -0.007538425736129284, 0.137444406747818, 0.7037881016731262, 0.26421552896499634, 0.5201265811920166, 0.9294734597206116],[237.0, 114.0, 138.0, 255.0, 210.0, 249.0, 234.0, 381.0, 348.0, 279.0, 213.0, 321.0]
どうでもいいよ,9,どうでばもいいよ,た行とあ行うな行た行ては行はま行もあ行いあ行いや行よ,8,0m27.92s,15.042979942693409,8,12,0.125,2.0,[0.37647366523742676, 0.8508957624435425, 0.35177040100097656, -0.8321896195411682, -1.0342259407043457, 1.0523498058319092, 1.4070775508880615, -1.5074354410171509],[138.0, 219.0, 357.0, 183.0, 237.0, 117.0, 120.0, 144.0]
