phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
げんきです,4,きげんきすきです,か行きか行けわ行か行きすた行か行きな行た行てさ行す,8,0m42.71s,7.024116132053384,9,12,0.375,6.0,[0.8215866684913635, -0.3082684576511383, -0.30940696597099304, 0.5198451280593872, 0.40282365679740906, 0.8999742269515991, 0.3109396696090698, 0.2898925244808197],[159.0, 186.0, 159.0, 153.0, 147.0, 684.0, 357.0, 498.0]
きたくします,13,きたくしょます,か行きた行たか行くしや行よま行まさ行す,7,0m21.64s,16.635859519408502,8,7,0.14285714285714285,1.0,[0.7376723289489746, 0.8349981904029846, 0.9660428762435913, 0.747572124004364, -0.9527082443237305, -0.4593815207481384, 1.018992304801941],[153.0, 120.0, 228.0, 177.0, 144.0, 177.0, 258.0]
おはよう,0,おほはよう,あ行おは行ほは行はや行よあ行う,5,0m24.63s,9.7442143727162,5,5,0.2,1.0,[-0.1373898983001709, 1.1195955276489258, 0.8931401968002319, -0.5308299660682678, 0.9985179901123047],[48.0, 183.0, 207.0, 123.0, 186.0]
さようなら,6,さようなら,さ行さや行よあ行うなら行ら,5,0m14.44s,20.775623268698062,6,4,0.0,0.0,[0.5782164931297302, -0.7748262286186218, 0.8217258453369141, 0.8140788078308105, -0.38364681601524353],[105.0, 153.0, 171.0, 165.0, 87.0]
おやすみ,3,おやすみ,あ行おや行やさ行すま行み,4,0m13.71s,17.505470459518598,4,4,0.0,0.0,[-0.06424086540937424, -0.4809566140174866, 0.9920175075531006, -0.1383768767118454],[39.0, 138.0, 246.0, 246.0]
