phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
おはよう,0,おはよう,あ行おは行はや行よあ行う,4,0m9.32s,25.75107296137339,4,4,0.0,0.0,[-0.16096319258213043, 0.5567122101783752, -0.8480547666549683, 0.7527872323989868],[33.0, 207.0, 147.0, 189.0]
おやすみ,3,おやすみ,あ行おや行やさ行さ行すま行み,4,0m11.89s,20.18502943650126,4,5,0.0,1.0,[-0.3015758693218231, -0.6577499508857727, 0.7997465133666992, -0.17137539386749268],[27.0, 132.0, 624.0, 237.0]
こんにちは,1,こんにたちは,か行こわ行んな行にた行たあ行た行ちは行は,6,0m16.31s,18.39362354383814,6,7,0.16666666666666666,2.0,[0.2983834445476532, -1.1087496280670166, 0.8003267645835876, 0.6985659599304199, 1.0708585977554321, 0.7884920835494995],[54.0, 156.0, 249.0, 162.0, 225.0, 192.0]
どうでもいいよ,9,さどうとでもいいよ,さあ行た行とあ行うとあ行た行てま行もあ行いあ行あ行いや行よ,9,0m28.40s,14.788732394366198,12,12,0.2222222222222222,6.0,[0.8990220427513123, 0.7163785696029663, 0.6468796133995056, 0.3556804656982422, 0.19002915918827057, -0.8045601844787598, 0.9738655686378479, 0.897145688533783, -0.7395323514938354],[99.0, 219.0, 201.0, 153.0, 306.0, 195.0, 120.0, 570.0, 144.0]
ひさしぶり,7,なぬひさたしぶり,なな行あ行は行ひさ行さた行たさ行しは行ら行り,8,0m22.69s,13.221683561040104,7,11,0.375,4.0,[0.5959750413894653, 0.8209065198898315, 0.7836674451828003, 0.7656266093254089, 0.8098520636558533, 0.7851213812828064, 0.6637197732925415, 0.13667619228363037],[153.0, 201.0, 339.0, 114.0, 153.0, 180.0, 165.0, 180.0]
