phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
すいどうだい,6,すいどうだい,さ行すあ行いた行とあ行うた行たあ行い,6,0m10.22s,35.22504892367906,6,8,0.0,0.0,[0.9865663051605225, 0.8188611268997192, 0.5068342089653015, 0.9188847541809082, 0.7197403311729431, 0.5677568316459656],[252.0, 114.0, 138.0, 192.0, 129.0, 123.0]
ひるめしたべた,35,ひるめしたべた,は行ひら行るま行めさ行した行たは行へた行た,7,0m15.31s,27.43305029392554,13,16,0.0,0.0,[0.9444960951805115, 0.4285206198692322, -0.724463701248169, 0.7107875347137451, 0.7620460391044617, 0.22457382082939148, 0.5072218775749207],[261.0, 234.0, 234.0, 162.0, 147.0, 276.0, 168.0]
がぞうをほぞん,43,がぞうをほぞん,か行かさ行そあ行うわ行をは行ほさ行そわ行ん,7,0m12.84s,32.71028037383178,20,26,0.0,0.0,[0.6772242784500122, 0.2056760936975479, 0.641810953617096, -0.7149291634559631, 0.7230357527732849, 0.3250918984413147, -0.4539417028427124],[60.0, 117.0, 207.0, 204.0, 198.0, 99.0, 105.0]
そつぎょうする,33,そつぎょうする,さ行そた行つか行きら行や行よあ行うさ行すら行る,7,0m15.70s,26.751592356687897,27,36,0.0,1.0,[0.44878286123275757, 0.7724406123161316, 0.7381293773651123, -0.6041183471679688, 0.8173299431800842, 1.010879635810852, 0.5182833671569824],[105.0, 285.0, 141.0, 255.0, 198.0, 246.0, 261.0]
ぷろぐらみんぐ,27,ぷろぐらみんぐ,は行ふら行ろか行くら行らや行ま行みわ行んか行く,7,0m19.17s,21.90923317683881,34,49,0.0,1.0,[1.0686333179473877, -0.5644205808639526, 0.8832886815071106, -0.2039964348077774, -0.27324914932250977, -0.5615423917770386, 1.0431393384933472],[351.0, 147.0, 231.0, 114.0, 381.0, 96.0, 216.0]
ごめんなさい,14,ごめんなさい,か行こま行めわ行んな行なさ行さあ行い,6,0m10.76s,33.457249070631974,40,56,0.0,0.0,[0.010822509415447712, -0.5381225943565369, -0.48521509766578674, 0.7440661787986755, 0.6508937478065491, 0.5496296286582947],[81.0, 273.0, 84.0, 210.0, 96.0, 150.0]
ていしゅつきげん,8,ていしゆつきげん,た行てあ行いさ行しや行ゆた行つか行きか行けわ行ん,8,0m14.73s,32.586558044806516,48,65,0.125,0.0,[0.08840813487768173, 0.7187456488609314, 0.7072810530662537, 0.23641663789749146, 0.8499830365180969, 0.7107425332069397, -0.30845534801483154, -0.5825486779212952],[207.0, 120.0, 189.0, 261.0, 288.0, 147.0, 138.0, 132.0]
めんどくさい,22,めんどくさい,ま行めわ行んた行とさ行か行くさ行さあ行い,6,0m11.47s,31.38622493461203,54,73,0.0,1.0,[-0.8122285008430481, -0.4969125986099243, 0.43774789571762085, 0.6050664782524109, 0.4869181215763092, 0.8462147116661072],[243.0, 84.0, 135.0, 453.0, 105.0, 120.0]
ほんをよんでた,46,ほんをよゎんでた,は行ほわ行んわ行をや行よわ行わわ行んた行てた行た,8,0m14.41s,29.14642609299098,62,83,0.125,1.0,[0.7204838395118713, -0.5254925489425659, -0.8185959458351135, -0.5991979837417603, -0.17699037492275238, -0.36398038268089294, 0.16097085177898407, 0.6183175444602966],[201.0, 87.0, 207.0, 171.0, 75.0, 207.0, 213.0, 150.0]
やさいをとる,7,やさいをとる,や行やさ行さあ行いわ行をた行とら行る,6,0m10.14s,35.50295857988166,68,89,0.0,0.0,[-0.5596849918365479, 0.5311498641967773, 0.8055558800697327, -0.6988961100578308, 0.5033345818519592, 0.5251303911209106],[129.0, 99.0, 129.0, 183.0, 129.0, 228.0]
ふみんふきゅう,9,ふみんふきゅう,は行ふま行みわ行んは行ふか行きや行ゆあ行う,7,0m15.48s,27.131782945736433,75,97,0.0,0.0,[1.0119178295135498, 0.1052963137626648, -0.5788591504096985, 0.9876611828804016, 0.7955976724624634, 0.2339143306016922, 0.7174716591835022],[330.0, 366.0, 72.0, 336.0, 132.0, 273.0, 216.0]
すいどうだい,6,すいどうとだい,さ行すあ行いた行とあ行うた行とた行たあ行い,7,0m11.82s,30.45685279187817,82,106,0.14285714285714285,1.0,[0.9397642612457275, 0.815086841583252, 0.2996121644973755, 0.7633684277534485, 0.5613028407096863, 1.0120588541030884, 0.6265483498573303],[249.0, 117.0, 138.0, 201.0, 129.0, 192.0, 120.0]
