phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
すいどうだい,6,すいどうだい,さ行すあ行いた行とあ行うた行たあ行い,6,0m10.22s,35.22504892367906,6,8,0.0,0.0,[0.8825492262840271, 0.8990141153335571, 0.41585835814476013, 0.8011898398399353, 0.7736577987670898, 0.5625778436660767],[252.0, 129.0, 141.0, 216.0, 144.0, 147.0]
れんしゅうする,5,れんしゅうする,ら行れわ行んさ行しや行ゆあ行うさ行すら行る,7,0m13.2s,32.25806451612903,13,16,0.0,0.0,[-0.8585023880004883, -0.5286333560943604, 0.9171621203422546, 0.1791028380393982, 0.7918232679367065, 1.1368789672851562, 0.5804839730262756],[174.0, 90.0, 189.0, 279.0, 225.0, 267.0, 258.0]
ていしゅつきげん,8,ていしゅつきげん,た行てあ行いさ行しや行ゆた行つか行きか行けわ行ん,8,0m15.16s,31.6622691292876,21,26,0.0,0.0,[0.15602782368659973, 0.9199163913726807, 0.9625394940376282, 0.2913159728050232, 0.959968626499176, 0.8987706303596497, -0.2011144608259201, -0.5948327779769897],[198.0, 120.0, 177.0, 378.0, 312.0, 150.0, 162.0, 111.0]
まうすでそうさ,49,やもまうすでそうさ,や行やわ行ま行もま行まあ行うさ行すた行てさ行そあ行うさ行さ,9,0m18.77s,22.37613212573255,30,37,0.2222222222222222,3.0,[-0.5854848623275757, -0.6364641189575195, -0.35093584656715393, 1.3377472162246704, 1.4356998205184937, 0.026876043528318405, 0.07999807596206665, 1.4374732971191406, 0.9047106504440308],[132.0, 393.0, 246.0, 201.0, 294.0, 210.0, 270.0, 192.0, 108.0]
ぽいんとをためる,40,ぽいんとをためる,は行ほあ行いわ行んた行とわ行をた行たま行めら行る,8,0m14.76s,32.520325203252035,38,47,0.0,0.0,[1.0109440088272095, 0.41590702533721924, -0.6756633520126343, 0.6082106828689575, -0.6449904441833496, 0.781904399394989, -0.7619885206222534, 0.4983307719230652],[186.0, 156.0, 87.0, 144.0, 192.0, 153.0, 237.0, 258.0]
がぞうをほぞん,43,がぞうらをほぞん,か行かさ行そあ行うら行らわ行をは行ほさ行そわ行ん,8,0m13.67s,30.724213606437456,46,58,0.125,1.0,[0.6211890578269958, 0.12550616264343262, 0.7685382962226868, -0.14826600253582, -0.509712815284729, 0.7232629060745239, 0.46735119819641113, -0.515018880367279],[60.0, 123.0, 204.0, 108.0, 192.0, 183.0, 99.0, 99.0]
