phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
べんきょうする,12,まべんきょうをすろる,ま行まは行へわ行んか行きや行よあ行うら行わ行をた行さ行すら行ろる,10,0m51.81s,8.106543138390272,13,18,0.3,5.0,[1.032252550125122, 0.2262117713689804, -0.2880634665489197, 0.5449843406677246, -0.5258382558822632, 0.5735630989074707, -0.42484942078590393, 0.817251443862915, -0.422199547290802, 0.38243192434310913],[205.0, 290.0, 130.0, 150.0, 115.0, 205.0, 340.0, 380.0, 70.0, 255.0]
こんばんわ,2,あこんばんはわ,あか行こわ行んは行はわ行んは行はわ行わ,7,0m21.36s,14.04494382022472,9,7,0.2857142857142857,2.0,[0.22466880083084106, 0.2387624979019165, -0.4625486135482788, 0.4606296420097351, -0.3844758868217468, 0.5738409757614136, 0.05012286826968193],[20.0, 130.0, 90.0, 190.0, 110.0, 195.0, 70.0]
ただいま,14,たただいほま,た行たた行たわ行わあ行あ行あ行いは行ほま行ま,6,0m19.37s,12.3902942694889,6,9,0.3333333333333333,4.0,[0.7149891257286072, 0.5759471654891968, -0.3763069808483124, 0.7889697551727295, -1.2059578895568848, 0.8058536648750305],[135.0, 120.0, 45.0, 210.0, 175.0, 255.0]
きたくします,13,きたくします,か行きた行たか行くさ行しま行まさ行す,6,0m13.78s,26.124818577648767,6,6,0.0,0.0,[0.5501474142074585, 0.5044825077056885, 0.6639254689216614, 0.5090593695640564, -0.4938276410102844, 0.8360732197761536],[130.0, 145.0, 215.0, 165.0, 180.0, 245.0]
すごくいいね,10,すけごくいきあいたね,さ行すか行わ行か行こか行か行くあ行いか行きあ行あ行ああ行いたな行ね,10,0m30.92s,11.64294954721863,11,15,0.4,7.0,[0.5538830757141113, 0.030473807826638222, 0.2459629327058792, 0.4279123544692993, 0.6273670792579651, 0.44145163893699646, 0.4306485056877136, 0.970726490020752, 0.6103156208992004, 0.19358699023723602],[250.0, 315.0, 175.0, 255.0, 120.0, 160.0, 50.0, 200.0, 130.0, 290.0]
