phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
ひさしぶり,7,まひさしぶり,ま行まは行ひさ行ささ行しは行ふは行ら行り,6,0m19.52s,15.368852459016395,6,8,0.16666666666666666,2.0,[0.9148485064506531, 0.6855970025062561, 0.6366221308708191, 0.7902012467384338, 0.7127926349639893, 0.09413471072912216],[204.0, 312.0, 116.0, 180.0, 340.0, 220.0]
こんにちは,1,こんにちひちは,か行こわ行んな行にな行た行ちな行は行ひた行ちは行は,7,0m21.95s,13.667425968109338,7,9,0.2857142857142857,4.0,[0.06662973016500473, -0.4650533199310303, 1.1057963371276855, 0.7621645331382751, 0.9090325236320496, 0.9997960329055786, 0.912884533405304],[172.0, 76.0, 244.0, 372.0, 660.0, 264.0, 236.0]
やっぱいいや,8,よやっばりかいいや,や行よや行やた行つは行はら行りか行かか行あ行いあ行いや行や,9,0m26.87s,13.39784145887607,9,12,0.4444444444444444,3.0,[-0.8495621085166931, -0.2435927391052246, 0.9054319858551025, 0.8230324387550354, -0.0857342779636383, 0.3143024444580078, 0.6634386777877808, 0.7872756719589233, -0.20448093116283417],[100.0, 188.0, 288.0, 248.0, 240.0, 76.0, 220.0, 124.0, 168.0]
おはよう,0,おろぬはよう,あ行おら行ろな行ぬは行はや行よあ行う,6,0m14.79s,16.227180527383368,6,6,0.3333333333333333,2.0,[-0.051210928708314896, -0.9438257813453674, 0.892438530921936, 1.043360710144043, -0.7549591064453125, 0.7470557689666748],[36.0, 144.0, 196.0, 220.0, 168.0, 224.0]
ばんごはんなに,15,ばんこごはんはなに,は行はわ行んか行こわ行んは行はわ行んは行はな行なな行に,9,0m22.49s,18.674966651845267,9,11,0.2222222222222222,1.0,[0.978518545627594, -0.5045895576477051, 0.28125450015068054, -0.6722756624221802, 0.8272534012794495, -0.8753910064697266, 0.7007269263267517, 0.7641117572784424, 0.96373051404953],[208.0, 76.0, 76.0, 44.0, 244.0, 88.0, 224.0, 156.0, 264.0]
