phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
きたくします,13,あさかきたくします,あか行さ行さか行かか行か行きた行たか行くさ行しは行ま行まさ行す,9,0m27.58s,13.052936910804933,10,11,0.3333333333333333,6.0,[0.5590614676475525, 1.056052327156067, 1.57249915599823, 0.9099408984184265, 0.7975815534591675, 0.9237274527549744, 0.9462913870811462, -0.6909787654876709, 1.0748835802078247],[42.0, 240.0, 75.0, 609.0, 144.0, 243.0, 189.0, 345.0, 261.0]
げんきです,4,げんきです,か行けわ行んか行きた行てさ行す,5,0m13.39s,22.404779686333082,5,7,0.0,0.0,[0.8730134963989258, -0.5729265809059143, 0.6926854252815247, 0.025561673566699028, -0.5690590739250183],[300.0, 93.0, 159.0, 189.0, 282.0]
べんきょうする,12,ほべんきょうする,は行ほは行へわ行んか行きや行よあ行うさ行あ行た行さ行すら行る,8,0m31.12s,13.496143958868894,8,13,0.125,4.0,[0.304069846868515, 0.23942337930202484, -0.6489187479019165, 0.9218637943267822, -0.8376044034957886, 0.8793144822120667, 0.757460355758667, 0.21369463205337524],[222.0, 318.0, 90.0, 144.0, 153.0, 183.0, 813.0, 465.0]
こんばんわ,2,こんほばんわ,こわ行んは行ほは行はんわ行わ,6,0m15.63s,19.193857965451055,8,7,0.16666666666666666,1.0,[0.1842576414346695, -0.5361192226409912, -1.1271624565124512, -0.5735954642295837, -0.6671441197395325, -0.12669169902801514],[60.0, 123.0, 171.0, 228.0, 81.0, 72.0]
ねむいです,5,ほねむいです,は行ほな行ねま行むあ行いた行てさ行す,6,0m19.58s,15.321756894790603,6,7,0.16666666666666666,1.0,[-1.2086048126220703, 1.0316671133041382, -1.2191674709320068, 0.96376633644104, -0.10351422429084778, 0.698170006275177],[234.0, 522.0, 312.0, 132.0, 213.0, 276.0]
