phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
おはよう,0,おはよう,あ行おな行は行はや行よあ行う,4,0m7.95s,30.188679245283016,4,5,0.0,1.0,[-0.3389959931373596, 0.869756817817688, -0.6137077212333679, 1.0458747148513794],[36.0, 424.0, 140.0, 188.0]
やっぱいいや,8,やっぱいいや,や行やた行つは行はあ行いあ行いや行や,6,0m11.97s,30.075187969924812,6,9,0.0,0.0,[-0.38889792561531067, 0.7277464866638184, 0.5769841074943542, 0.2637230455875397, 0.49727684259414673, -0.2283579409122467],[136.0, 276.0, 220.0, 140.0, 112.0, 116.0]
ただいま,14,ただいま,た行たた行たあ行いや行ま行ま,4,0m8.13s,29.520295202952028,4,6,0.0,1.0,[0.40545615553855896, 0.5832387804985046, 0.47413119673728943, -0.409577339887619],[124.0, 140.0, 124.0, 296.0]
どうでもいいよ,9,どうでもいいよ,た行とあ行うた行てま行もあ行いあ行いや行よ,7,0m12.51s,33.573141486810556,7,9,0.0,0.0,[0.2404385507106781, 0.5882112383842468, 0.019770395010709763, -0.4912694990634918, 0.5746660232543945, 0.62835294008255, -0.6298826932907104],[132.0, 208.0, 204.0, 180.0, 112.0, 116.0, 140.0]
ひさしぶり,7,ひさしぶり,は行ひさ行ささ行しは行ふら行り,5,0m9.67s,31.023784901758017,5,6,0.0,0.0,[0.7906704545021057, 0.3977077603340149, 0.6795207262039185, 0.8566073179244995, 0.1646149754524231],[280.0, 120.0, 188.0, 376.0, 188.0]
