phrase,phraseID,enter_log,enter_alllog,keystroke,TIME,CPM,VowelCnt,ConsCnt,TER,DeleteCnt,AveSpeed,AveRotationWhile
どうでもいいよ,9,どあうではもいいよ,た行とあ行ああ行あ行あ行うた行ては行はま行ま行もあ行いあ行いや行よ,9,0m35.34s,11.884550084889641,9,14,0.2222222222222222,5.0,[0.317284494638443, -0.00848180428147316, 0.818942129611969, 0.057428162544965744, -0.44631922245025635, -0.3800055682659149, 0.5164931416511536, 0.44577088952064514, -0.39866384863853455],[140.0, 35.0, 295.0, 220.0, 190.0, 440.0, 115.0, 120.0, 145.0]
おはよう,0,おはれまよう,あ行おは行はれま行まあ行や行よあ行う,6,0m17.23s,13.929193267556586,7,6,0.3333333333333333,3.0,[-0.08057539165019989, 0.5915477871894836, -0.43441352248191833, -0.10129822045564651, -0.24349507689476013, 0.6418024897575378],[40.0, 195.0, 100.0, 180.0, 195.0, 190.0]
ただいま,14,ただいま,たた行たあ行いま行ま,4,0m9.84s,24.390243902439025,5,4,0.0,0.0,[0.6011961102485657, 0.5271117091178894, 0.46471667289733887, -0.5100715160369873],[120.0, 150.0, 120.0, 175.0]
こんにちは,1,こんぬにたちは,か行こわ行んな行な行な行にた行たあ行ちな行は,7,0m29.75s,10.084033613445378,8,9,0.2857142857142857,5.0,[0.11051582545042038, -0.3248898983001709, -0.010659536346793175, 0.40631768107414246, 0.5256382822990417, 0.784915566444397, 0.009257608093321323],[65.0, 70.0, 290.0, 400.0, 105.0, 280.0, 425.0]
おやすみ,3,おやすはみ,あ行おや行やさ行すは行は行はは行ま行み,5,0m21.6s,11.396011396011398,5,7,0.2,3.0,[-0.1852315068244934, -0.46857380867004395, -0.33402082324028015, -0.4641662538051605, -0.35217124223709106],[40.0, 130.0, 230.0, 360.0, 420.0]
